$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category
394A61,F-GSTB,Airbus Transport Intl,Airbus A300 B4-608ST Beluga,A3ST,Civ,Absolute Unit,Beluga,Oversize Cargo,Distinctive
394A62,F-GSTC,Airbus Transport Intl,Airbus A300 B4-608ST Beluga,A3ST,Civ,Absolute Unit,Beluga,Oversize Cargo,Distinctive
394A63,F-GSTD,Airbus Transport Intl,Airbus A300 B4-608ST Beluga,A3ST,Civ,Absolute Unit,Beluga,Oversize Cargo,Distinctive
394A65,F-GSTF,Airbus Transport Intl,Airbus A300 B4-608ST Beluga,A3ST,Civ,Absolute Unit,Beluga,Oversize Cargo,Distinctive
395580,F-GVMA,LVMH Services,Bombardier Global 5000,GL5T,Civ,How The Other Half Live,Luxury Goods,Worthless Tat,As Seen on TV
395588,F-GVMI,LVMH Services,Bombardier Global 6000,GLEX,Civ,How The Other Half Live,Luxury Goods,Worthless Tat,As Seen on TV
395D67,F-GXLH,Airbus Transport Intl,Airbus A330-743L Beluga XL,A337,Civ,Absolute Unit,Beluga XL,Smiley Face,Distinctive
395D68,F-GXLI,Airbus Transport Intl,Airbus A330-743L Beluga XL,A337,Civ,Absolute Unit,Beluga XL,Smiley Face,Distinctive
395D69,F-GXLJ,Airbus Transport Intl,Airbus A330-743L Beluga XL,A337,Civ,Absolute Unit,Beluga XL,Smiley Face,Distinctive
396121,F-GYJB,Private,Lindstrand LBL.120A Hot Air Balloon,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags
3981A4,F-HANE,Oyonnair,Piaggio P-180 Avanti II,P180,Civ,Pusher Prop,Canards,How Does It Fly,Bizjets
3982A5,F-HAVF,Aviation Defence Service,BAE Jetstream 41,JS41,Civ,AvDef,Target Practice,ECM,Hired Gun
398408,F-HBAI,Bretagne Angleterre Irlande,Piaggio P-180 Avanti,P180,Civ,Pusher Prop,Acronym,Vanity Plate,Vanity Plate
3989E4,F-HCPE,Oyonnair,Piaggio P-180 Avanti II,P180,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
398DB3,F-HDNT,Ecole de Parachutisme de Pujaut,Cessna 208B Caravan,C208,Civ,Skydive,Perfectly Serviceable Aircraft,Jump Johnny Jump,Perfectly Serviceable Aircraft
398DC2,F-HDOC,Private,Extra EA-300LC,E300,Civ,Do A Barrel Roll,High G,Aerobatics,Joe Cool
398EAE,F-HDVO,Private,Ultramagic M-120 Hot Air Balloon,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags
399003,F-HEAD,Private,Eurocopter EC135,EC35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
399625,F-HFRF,Aero Sotravia,B200 Super King Air,BE20,Civ,Television Relay,Tour De France,Thermal Survey,Dogs with Jobs
399675,F-HFTV,Aero Sotravia,B200 Super King Air,BE20,Civ,Television Relay,Tour De France,Thermal Survey,Dogs with Jobs
399E61,F-HHTB,RTE Reseau de Transport D Electricite,Eurocopter EC135 T3,EC35,Civ,Overload,Poweline Inspection,Wichita Lineman,Dogs with Jobs
39A529,F-HJJJ,JCDecaux Group,Dassault Falcon 900LX,F900,Civ,Advertising,Billboards,Street Furniture,As Seen on TV
39ADEC,F-HLPM,Michelin Air Services,Dassault Falcon 2000LXS,F2TH,Civ,Bibendum,Tyres,Michelin Guide,As Seen on TV
39ADED,F-HLPN,Michelin Air Services,Dassault Falcon 2000LXS,F2TH,Civ,Bibendum,Tyres,Michelin Guide,As Seen on TV
39AE37,F-HLRX,Michelin Air Services,Dassault Falcon 2000S,F2TH,Civ,Bibendum,Tyres,Michelin Guide,As Seen on TV
39B26E,F-HMTO,Meteo France,ATR 42-320,AT43,Civ,Weather Recon,Measuring Stick,Nice Weather For Ducks,Dogs with Jobs
39B2EB,F-HMXL,Airlec Air Espace,Cessna Citation II,C550,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
39BA4F,F-HOSP,Airlec Air Espace,BAe 125,H25C,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
39BD17,F-HPIX,PixAir Survey,BN Islander 2B-27,BN2P,Civ,Aerial Survey,Measuring Stick,Trundle Wheel,Ptolemy would be proud
39C5C6,F-HROG,Investairs,Piaggio P-180 Avanti II,P180,Civ,Pusher Prop,Canards,How Does It Fly,Bizjets
39CA35,F-HSRV,RTE Reseau de Transport D Electricite,Eurocopter EC135 T3,EC35,Civ,Overload,Poweline Inspection,Wichita Lineman,Dogs with Jobs
39CA91,F-HSUR,PixAir Survey,BN Islander 2A-26,BN2P,Civ,Aerial Survey,Measuring Stick,Trundle Wheel,Ptolemy would be proud
39D702,F-HVYC,Lyreco SA,Cessna Citation XLS,C56X,Civ,Bizjet,Office Supplies,Printer Paper,As Seen on TV
39DDE6,F-HXPG,Oyonnair,Piaggio P-180 Avanti,P180,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
3B76B3,F-RAFB,French Air Force,Dassault Falcon 7X,FA7X,Civ,Bizjet,Vive La France,Armee De Lair,Other Air Forces
3B770D,F-RAFA,French Air Force,Dassault Falcon 7X,FA7X,Civ,Bizjet,Vive La France,Armee De Lair,Other Air Forces
3C00AF,D-APGS,Alexander Abramov,Airbus ACJ319-115X,A319,Civ,Man Made Climate Change,Oligarch,Climate Crisis,Oligarch
3C065B,D-ARKO,Alexander Abramov,Bombardier Global 6000,GLEX,Civ,Oligarch,Dirty Money,Disgusting Excess,Oligarch
3C0699,D-ARMY,Air Hamburg,Embraer Legacy 650,E35L,Civ,Army Men,Yes Sarge,Vanity Plate,Vanity Plate
3C0E3D,D-AUKE,Unicair GmbH,Bombardier Challenger 604,CL60,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
3C0F31,D-AUTO,BMW,Gulfstream G550,GLF5,Civ,Not A Car,Bimmer,Vanity Plate,Vanity Plate
3C1230,D-AVXB,Airbus SE,Airbus A321-251NSL,A21N,Civ,Not a Bus,Testbed,NEO,Distinctive
3C2141,D-BPMI,Papier-Mettler GmbH,Bombardier Challenger 350,CL35,Civ,Bizjet,Plastic Packaging,Is Bad For The Environment,As Seen on TV
3C49B2,D-ABMR,BMW,Gulfstream G500,GA5C,Civ,Not A Car,E30 318is,Inline Six,As Seen on TV
3C49B7,D-ABMW,BMW,Gulfstream G550,GLF5,Civ,Not A Car,E30 318is,Inline Six,As Seen on TV
3C4C4E,D-ACBN,DC Aviation,Airbus ACJ319-115X,A319,Civ,Man Made Climate Change,Airbus Corporate Jet,Climate Crisis,Climate Crisis
3C5192,D-ADLR,DLR Flugbetrieb,Gulfstream G550,GLF5,Civ,Testbed,Aerospace Research,Clean Propulsion,Dogs with Jobs
3C5C41,D-AGBA,Volkswagen Air Service,Dassault Falcon 8X,FA8X,Civ,Dieselgate,Not A Car,Wolfsburg,As Seen on TV
3C5C42,D-AGBB,Volkswagen Air Service,Dassault Falcon 8X,FA8X,Civ,Dieselgate,Not A Car,Wolfsburg,As Seen on TV
3C5C45,D-AGBE,Volkswagen Air Service,Dassault Falcon 7X,FA7X,Civ,Dieselgate,Not A Car,Wolfsburg,As Seen on TV
3C5C46,D-AGBF,Volkswagen Air Service,Dassault Falcon 7X,FA7X,Civ,Dieselgate,Not A Car,Wolfsburg,As Seen on TV
3C5C47,D-AGBG,Volkswagen Air Service,Dassault Falcon 7X,FA7X,Civ,Dieselgate,Not A Car,Wolfsburg,As Seen on TV
3C5C48,D-AGBH,Volkswagen Air Service,Dassault Falcon 7X,FA7X,Civ,Dieselgate,Not A Car,Wolfsburg,As Seen on TV
3C5C49,D-AGBI,Volkswagen Air Service,Dassault Falcon 7X,FA7X,Civ,Dieselgate,Not A Car,Wolfsburg,As Seen on TV
3C70B8,D-ALEX,Alexander Abramov,Airbus ACJ319 115CJ,A319,Civ,Man Made Climate Change,Oligarch,Climate Crisis,Oligarch
3C7318,D-ALXX,Alexander Abramov,Airbus ACJ319-115X,A319,Civ,Man Made Climate Change,Oligarch,Climate Crisis,Oligarch
3C7865,D-ANCE,Air Hamburg,Embraer Legacy 650,E35L,Civ,The Greatest Dancer,Bizjet,Vanity Plate,Vanity Plate
3C78AF,D-ANEO,Alexander Abramov,Airbus A319-153NSL,A19N,Civ,Man Made Climate Change,Oligarch,Climate Crisis,Oligarch
3C8481,D-BADA,Aero-Dienst,Dornier Do 328JET,J328,Civ,Air Ambo,Saving Lives,Medical Evac,Flying Doctors
3C8483,D-BADC,Aero-Dienst,Dornier Do 328JET,J328,Civ,Air Ambo,Saving Lives,Medical Evac,Flying Doctors
3C848F,D-BADO,SAP AG Systems,Bombardier Challenger 300,CL30,Civ,Bizjet,ERP,Big Money,As Seen on TV
3C85CE,D-BANN,SAP AG Systems,Bombardier Challenger 300,CL30,Civ,Bizjet,ERP,Big Money,As Seen on TV
3C9192,D-BDLR,DLR Flugbetrieb,Dassault Falcon 2000EX,F2TH,Civ,Testbed,Aerospace Research,Clean Propulsion,Dogs with Jobs
3C94B2,D-BEER,Air Hamburg,Embraer Legacy 500,E550,Civ,Beer,Don't Drink And Fly,Vanity Plate,Vanity Plate
3C9579,D-BEKY,BASF,Dassault Falcon 2000LX,F2TH,Civ,Tapes,Chemicals,Dyes,As Seen on TV
3C9654,D-BERT,Bertelsmann,Dassault Falcon 2000LXS,F2TH,Civ,Music,Books,Media Conglomerate,As Seen on TV
3C992C,D-BFIL,Atlas Spare Parts,Embraer Legacy 450,E545,Civ,Digger,Excavator,Crane,As Seen on TV
3CB6D6,D-BMVV,BMW,Dassault Falcon 2000,F2TH,Civ,Not A Car,E30 318is,Inline Six,As Seen on TV
3CBC49,D-BOBI,BASF,Dassault Falcon 2000LX,F2TH,Civ,Tapes,Chemicals,Dyes,As Seen on TV
3CBDCE,D-BONN,Deutsche Telekom,Dassault Falcon 2000EX,F2TH,Civ,Bizjet,Telecoms,Handy,As Seen on TV
3CBDEB,D-BOOK,Bertelsmann,Dassault Falcon 2000LXS,F2TH,Civ,Music,Books,Media Conglomerate,As Seen on TV
3CBE73,D-BOSS,Air Hamburg,Embraer Praetor 600,E550,Civ,The Boss,The Buck Stops Here,Vanity Plate,Vanity Plate
3CC1DB,D-CASH,Air Hamburg,Embraer Phenom 300,E55P,Civ,Money Money Money,Money Talks,Vanity Plate,Vanity Plate
3CC57D,D-CCCB,DRF Luftrettung,Learjet 35A,LJ35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
3CC5FF,D-CCHB,Bauhaus AG,Learjet 35,LJ35,Civ,Bizjet,Home Improvement,DIY,As Seen on TV
3CCBD6,D-CEMO,Exxaero,Hawker Beechcraft Corp 750,H25B,Civ,Bizjet,Must Be Nice,Man Made Climate Change,Bizjets
3CCC7F,D-CETB,Exxaero GmbH,Hawker Beechcraft Corp Hawker 750,H25B,Civ,Bizjet,Must Be Nice,Man Made Climate Change,Bizjets
3CCDCA,D-CFFU,DLR Flugbetrieb,Dornier Do 228-212,D228,Civ,Testbed,Aerospace Research,Clean Propulsion,Dogs with Jobs
3CCE6F,D-CFMD,Flight Calibration Services,B350 Super King Air,B350,Civ,Measuring Stick,Calibration,Certification,Ptolemy would be proud
3CCE70,D-CFME,Flight Calibration Services,B350 Super King Air,B350,Civ,Fight Calibration,Measuring Stick,Trundle Wheel,Dogs with Jobs
3CCE71,D-CFMF,Flight Calibration Services GmbH,B350 Super King Air,B350,Civ,Fight Calibration,Measuring Stick,Trundle Wheel,Dogs with Jobs
3CD05A,D-CGFA,Gesellschaft fur Flugzieldarstellung,Learjet 35A,LJ35,Civ,Shapeshifter,Target Practice,Feierabend,Hired Gun
3CD05B,D-CGFB,Gesellschaft fur Flugzieldarstellung,Learjet 35A,LJ35,Civ,Shapeshifter,Target Practice,Feierabend,Hired Gun
3CD05C,D-CGFC,Gesellschaft fur Flugzieldarstellung,Learjet 35A,LJ35,Civ,Shapeshifter,Target Practice,Feierabend,Hired Gun
3CD05D,D-CGFD,Gesellschaft fur Flugzieldarstellung,Learjet 35A,LJ35,Civ,Shapeshifter,Target Practice,Feierabend,Hired Gun
3CD05E,D-CGFE,Gesellschaft fur Flugzieldarstellung,Learjet 36A,LJ35,Civ,Shapeshifter,Target Practice,Feierabend,Hired Gun
3CD05F,D-CGFF,Gesellschaft fur Flugzieldarstellung,Learjet 36A,LJ35,Civ,Shapeshifter,Target Practice,Feierabend,Hired Gun
3CD060,D-CGFG,Gesellschaft fur Flugzieldarstellung,Learjet 35A,LJ35,Civ,Shapeshifter,Target Practice,Feierabend,Hired Gun
3CD061,D-CGFH,Gesellschaft fur Flugzieldarstellung,Learjet 35A,LJ35,Civ,Shapeshifter,Target Practice,Feierabend,Hired Gun
3CD063,D-CGFJ,Gesellschaft fur Flugzieldarstellung,Learjet 35A,LJ35,Civ,Shapeshifter,Target Practice,Feierabend,Hired Gun
3CD066,D-CGFM,Gesellschaft fur Flugzieldarstellung,Learjet 31A,LJ31,Civ,Shapeshifter,Target Practice,Feierabend,Hired Gun
3CD067,D-CGFN,Gesellschaft fur Flugzieldarstellung,Learjet 35A,LJ35,Civ,Shapeshifter,Target Practice,Feierabend,Hired Gun
3CD068,D-CGFO,Gesellschaft fur Flugzieldarstellung,Learjet 35A,LJ35,Civ,Shapeshifter,Target Practice,Feierabend,Hired Gun
3CD069,D-CGFP,Gesellschaft fur Flugzieldarstellung,Learjet 35A,LJ35,Civ,Shapeshifter,Target Practice,Feierabend,Hired Gun
3CD06A,D-CGFQ,Gesellschaft fur Flugzieldarstellung,Learjet 35A,LJ35,Civ,Shapeshifter,Target Practice,Feierabend,Hired Gun
3CD2CC,D-CHDC,Heidelberg Cement AG,Cessna Citation Sovereign,C680,Civ,Concrete,Climate Crisis,Kendeng Mountains,As Seen on TV
3CD34E,D-CHIC,Air Hamburg,Embraer Phenom 300,E55P,Civ,Goodtimes,Looking Good,Vanity Plate,Vanity Plate
3CD3C6,D-CHMS,Volkswagen Air Service,Embraer Phenom 300,E55P,Civ,Dieselgate,Not A Car,Wolfsburg,As Seen on TV
3CD50B,D-CHZF,Tyrol Air Ambulance,Cessna Citation Bravo,C55B,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
3CD568,D-CICU,Unicair GmbH,Bombardier Learjet 45,LJ45,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
3CD803,D-CJCL,Unicair GmbH,Learjet 31A,LJ31,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
3CD90E,D-CJMS,Volkswagen Air Service,Pilatus PC-24,PC24,Civ,Dieselgate,Not A Car,Wolfsburg,As Seen on TV
3CDD18,D-CLAM,Liebherr Aerospace,Embraer Phenom 300,E55P,Civ,Controls,Landing Gear,Avionics,As Seen on TV
3CDD21,D-CLAV,Liebherr Aerospace,Embraer Phenom 300,E55P,Civ,Controls,Landing Gear,Avionics,As Seen on TV
3CE02B,D-CMET,DLR Flugbetrieb,Dassault Falcon 20E,FA20,Civ,Testbed,Aerospace Research,Clean Propulsion,Dogs with Jobs
3CE64E,D-CONE,Unicair GmbH,Gates Learjet 35 A,LJ35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
3CE8DC,D-CPMI,Papier-Mettler GmbH,Cessna Citation XLS+,C56X,Civ,Bizjet,Plastic Packaging,Is Bad For The Environment,As Seen on TV
3CF601,D-CULT,Business Wings,Dornier Do 228-212,D228,Civ,She Sells Sanctuary,Cult,Vanity Plate,Vanity Plate
3CF774,D-CVAA,Volkswagen Air Service,Pilatus PC-24,PC24,Civ,Dieselgate,Not A Car,Wolfsburg,As Seen on TV
3CF775,D-CVAB,Volkswagen Air Service,Pilatus PC-24,PC24,Civ,Dieselgate,Not A Car,Wolfsburg,As Seen on TV
3CF8BE,D-CVMS,Volkswagen Air Service,Pilatus PC-24,PC24,Civ,Dieselgate,Not A Car,Wolfsburg,As Seen on TV
3D0073,D-CYKP,Tyrol Air Ambulance,Cessna Citation Bravo,C55B,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
3D05CC,D-EALG,Private,Lake Buccaneer LA-4-200,LA4,Civ,Amphibian,Seaplane,Nice Weather For Ducks,Joe Cool
3D069D,D-EATH,Private Owner,Piper PA-28 Cherokee,P28A,Civ,Wheelbarrow,Jesus He Knows Me,Vanity Plate,Vanity Plate
3D0983,D-EBVV,Private,Stampe et Renard SV-4 B,SV4,Civ,Biplane,Basic Trainer,Historic,Historic
3D0B74,D-ECOY,Private,FWP P.149 D,P149,Civ,Liason,History,Trainer,Historic
3D0BD2,D-ECSO,Private,Boeing Stearman B75 Kaydet,ST75,Civ,Radial Engine,Biplane,Wing Walk,Historic
3D0FB6,D-EEEW,Private,Gyroflug Speed Canard SC-01B,SC01,Civ,Nope Mobile,Unconventional,Canards,You came here in that thing?
3D0FB7,D-EEEX,Private,Gyroflug Speed Canard SC-01B,SC01,Civ,Nope Mobile,Unconventional,Canards,You came here in that thing?
3D1024,D-EEJC,Private,OGMA DHC-1 Chipmunk T20,DHC1,Civ,Jump Johnny Jump,Obrigado,Air Training Corps,Jump Johnny Jump
3D1060,D-EELK,Private,Focke-Wulf Stieglitz FW 44J,FW44,Civ,Biplane,Open Cockpit,Goldfinch,Historic
3D107C,D-EEMM,Private,Christen Eagle II,EAGL,Civ,Biplane,Do A Barrel Roll,Aerobatics,Joe Cool
3D11C8,D-EEZG,Private,Extra EA-300LC,E300,Civ,Do A Barrel Roll,High G,Aerobatics,Joe Cool
3D1353,D-EFOL,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
3D1354,D-EFOM,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
3D166C,D-EGSY,Private,CASA 1-131E Jungmann,BU31,Civ,Biplane,Basic Trainer,Freshman,Historic
3D16A0,D-EGUY,Private,Gyroflug Speed Canard SC-01B,SC01,Civ,Nope Mobile,Unconventional,Canards,You came here in that thing?
3D1868,D-EHMM,Private,Great Lakes Sport Trainer 2T-1A-2,G2T1,Civ,Biplane,Aerobatics,Basic Trainer,Historic
3D1D6B,D-EJJV,Private,Extra NG,EXNG,Civ,Aerobatics,All Carbon,Next Generation,Joe Cool
3D1D82,D-EJKS,Private,Extra EA-300S,E300,Civ,Do A Barrel Roll,High G,Aerobatics,Joe Cool
3D1DC0,D-EJNC,Private,Extra EA230,E230,Civ,Do A Barrel Roll,High G,Aerobatics,Joe Cool
3D1EC2,D-EJXA,Private,Xtremeair Sbach XA-42,XA42,Civ,Umlimited Aerobatics,Speed,Luxury,Joe Cool
3D24E5,D-EMFL,Private,Boeing Stearman A75 Kaydet,ST75,Civ,Radial Engine,Biplane,Wing Walk,Historic
3D2533,D-EMIL,Private,Focke-Wulf Stieglitz FW 44J,FW44,Civ,Biplane,Open Cockpit,Historic,Historic
3D2A4E,D-EOGS,Private,Sukhoi Su-29,SU29,Civ,Da Comrade,High G,Aerobatics,Joe Cool
3D2AE4,D-EOMM,Private,CASA 1-131E Jungmann,BU31,Civ,Biplane,Basic Trainer,Freshman,Historic
3D2B79,D-EOSF,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
3D2C4E,D-EPAK,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
3D2C78,D-EPCA,Private,Yakovlev Yak-18T,Y18T,Civ,You Came Here In That Thing,Vashe Zdorovye,Soviet Union,Da Comrade
3D2C83,D-EPCL,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
3D2D5A,D-EPKS,Private,De Havilland DH-82A Tiger Moth,DH82,Civ,Biplane,History,Old Stuff,Historic
3D2E44,D-EPTS,Private,Pitts Special S-2B,PTS2,Civ,Biplane,Do A Barrel Roll,Aerobatics,Joe Cool
3D2EFF,D-EQAX,Private,Focke-Wulf Stieglitz FW 44J,FW44,Civ,Biplane,Open Cockpit,Historic,Historic
3D3131,D-EQWN,Private,Mudry CAP-10 B,CP10,Civ,Display Team,Do A Barrel Roll,Aerobatics,Joe Cool
3D3149,D-EQXL,Private,Boeing Stearman A75 Kaydet,ST75,Civ,Radial Engine,Biplane,Wing Walk,Historic
3D31CB,D-ERCL,Private,Steen Skybolt,BOLT,Civ,Biplane,Aerobatics,Homebuild,Joe Cool
3D3392,D-ERTY,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
3D355A,D-ESLM,Private,Pitts Special S-2A,PTS2,Civ,Biplane,Do A Barrel Roll,Aerobatics,Joe Cool
3D3561,D-ESLT,Private,Extra EA-330 LT,E300,Civ,Do A Barrel Roll,High G,Aerobatics,Joe Cool
3D35A1,D-ESOF,Private,Extra EA-300L,E300,Civ,Aerobatics,Do A Barrel Roll,Bicycle Made For Two,Joe Cool
3D35CD,D-ESPX,Private,Great Lakes Sport Trainer 2T-1A-2,G2T1,Civ,Biplane,Aerobatics,Basic Trainer,Historic
3D3D03,D-EVIX,Private,Extra EA-300SC,E300,Civ,Do A Barrel Roll,High G,Aerobatics,Joe Cool
3D3ECF,D-EWAP,Private,Extra EA-300,E300,Civ,Do A Barrel Roll,High G,Aerobatics,Joe Cool
3D3FDA,D-EWKW,Private,Extra EA-300LX,E300,Civ,Do A Barrel Roll,High G,Aerobatics,Joe Cool
3D40FD,D-EWWB,Private,Boeing Stearman PT-17D Kaydet,ST75,Civ,Radial Engine,Biplane,Wing Walk,Historic
3D4182,D-EXBE,Private,Extra EA-300SC,E300,Civ,Do A Barrel Roll,High G,Aerobatics,Joe Cool
3D41D0,D-EXEE,Private,Extra EA-300L,E300,Civ,Aerobatics,Do A Barrel Roll,Bicycle Made For Two,Joe Cool
3D420E,D-EXGO,Private,Extra EA-300LT,E300,Civ,Aerobatics,Do A Barrel Roll,Touring,Joe Cool
3D4253,D-EXJF,Private,Extra NG,EXNG,Civ,Aerobatics,All Carbon,Next Generation,Joe Cool
3D427A,D-EXKS,Private,Extra EA-300L,E300,Civ,Aerobatics,Do A Barrel Roll,Bicycle Made For Two,Joe Cool
3D427D,D-EXKV,Private,Extra EA-300L,E300,Civ,Aerobatics,Do A Barrel Roll,Bicycle Made For Two,Joe Cool
3D435A,D-EXTI,Private,Xtremeair Sbach XA-41,XA41,Civ,Do A Barrel Roll,Display Team,Aerobatics,Joe Cool
3D4365,EC-KFV,Private,Extra EA-200,E200,Civ,Do A Barrel Roll,High G,Aerobatics,Joe Cool
3D4545,D-EYMF,Private,WACO YMF-5C,WACF,Civ,Biplane,Barn Stormer,Do A Barrel Roll,Historic
3D4782,D-EZIG,Private,Extra EA-300LC,E300,Civ,Do A Barrel Roll,High G,Aerobatics,Joe Cool
3D4A6F,D-FALB,Skydive Nuggets,Cessna 208 B,C208,Civ,Skydive,Perfectly Serviceable Aircraft,Jump Johnny Jump,Perfectly Serviceable Aircraft
3D4A79,D-FALL,Skydrive Hildesheim,Cessna 208B-EX Caravan,C208,Civ,Skydive,Perfectly Serviceable Aircraft,Jump Johnny Jump,Perfectly Serviceable Aircraft
3D4B37,D-FAST,Business Wings,Cessna 208 Caravan,C208,Civ,Whoosh,Speedy,Vanity Plate,Vanity Plate
3D4C0A,D-FBAW,LTS Luft Taxi,Antonov An-2,AN2,Civ,Indestructible,Biplane,Colt,Historic
3D4DCD,D-FBSF,BSF Swissphoto,Cessna 208 B,C208,Civ,Aerial Survey,Measuring Stick,Is This My Good Side,Ptolemy would be proud
3D5238,D-FDJS,Skydive Stadtlohn,Cessna 208 Caravan,C208,Civ,Skydive,Perfectly Serviceable Aircraft,Jump Johnny Jump,Perfectly Serviceable Aircraft
3D5C89,D-FHHH,Private,Grob G-520 T Egrett,EGRT,Civ,Hiiiiiigh In The Sky,All About That Wingspan,Spyplane,Oxcart
3D6062,D-FITE,Private,North American Harvard II,T6,Civ,Training Wheels,Advanced Trainer,I Am Old,Historic
3D665E,D-FLAC,Fallschirmsportclub Schwaben,Pilatus PC-6 B4-H4,PC6T,Civ,Skydive,Perfectly Serviceable Aircraft,Jump Johnny Jump,Perfectly Serviceable Aircraft
3D67CA,D-FLOC,Skydive Binz,Cessna 208 B,C208,Civ,Skydive,Perfectly Serviceable Aircraft,Jump Johnny Jump,Perfectly Serviceable Aircraft
3D67CF,D-FLOH,British Parachute Schools,Cessna 208B Caravan,C208,Civ,Skydive,Perfectly Serviceable Aircraft,Jump Johnny Jump,Perfectly Serviceable Aircraft
3D6F33,D-FOJB,Ostthuring FSC,Antonov An-2 T,AN2,Civ,Biplane,Indestructible,I Must Break You,Historic
3D6F3F,D-FOJN,Bernd Haussmann,Antonov An-2 TD,AN2,Civ,Biplane,Indestructible,I Must Break You,Historic
3D6F56,D-FOKK,Classic Wings,Antonov An-2 T,AN2,Civ,Biplane,Indestructible,I Must Break You,Historic
3D7656,D-FRBI,Private,EKW C-3603,C365,Civ,Training Wheels,Not Very Good,History,Historic
3D76A0,D-FREE,Pullout Skydive,Pilatus PC-6 B2-H2,PC6T,Civ,Skydive,Perfectly Serviceable Aircraft,Jump Johnny Jump,Perfectly Serviceable Aircraft
3D777F,D-FRMT,QinetiQ GmbH,Pilatus PC-XII 47E,PC12,Civ,Weapons,Missiles,Arms Company,As Seen on TV
3D7A64,D-FSPG,BSF Swissphoto,Cessna 208 Caravan,C208,Civ,Aerial Survey,Measuring Stick,Is This My Good Side,Ptolemy would be proud
3D7CC7,D-FTMT,QinetiQ GmbH,Pilatus PC-12 47E,PC12,Civ,Weapons,Missiles,Arms Company,As Seen on TV
3D7F2E,D-FUKK,Private,Canadian Car & Foundry Harvard IV,T6,Civ,Trainer,History,To Be Faaaaaaaaaaaaaaaaaaair,Historic
3D7F67,D-FUMP,Take off Fallschirmsport,Cessna 208 B,C208,Civ,Skydive,Perfectly Serviceable Aircraft,Jump Johnny Jump,Perfectly Serviceable Aircraft
3D7F7F,D-FUNN,Air Fighter Academy,North American P-51D Mustang,P51,Civ,War Bird,Shiny,Little-Ite,Historic
3D8456,D-FWJE,Ballenstedter Aero Club,Antonov An-2 TD,AN2,Civ,Biplane,Indestructible,I Must Break You,Historic
3D845C,D-FWJK,Fallschirm Club Halle,Antonov An-2 TD,AN2,Civ,Biplane,Indestructible,I Must Break You,Historic
3D8879,D-FXXX,Private,Canadian Car & Foundry Harvard IV,T6,Civ,Trainer,History,To Be Faaaaaaaaaaaaaaaaaaair,Historic
3D88BA,D-FYAK,Private,Let Yak-11 C-11,YK11,Civ,Basic Trainer,Soviet Union,Historic,Historic
3D8EBA,D-GAHM,AHM Airborne Mapping,Tecnam P.2006T,P06T,Civ,Aerial Survey,Measuring Stick,Hydro Mapping,Ptolemy would be proud
3D9963,D-GEIL,Private,Piper PA-34-220T Seneca V,PA34,Civ,Air Attack,Fire,Vanity Plate,Vanity Plate
3DD2CA,D-HABQ,ADAC Luftrettung,Eurocopter EC135,EC35,Civ,Olive Drab,Chopper,Allgemeiner Deutscher Automobil-Club,Dogs with Jobs
3DD66F,D-HBLN,ADAC Luftrettung,Eurocopter EC135 P1,EC35,Civ,Big Bird,Chopper,Allgemeiner Deutscher Automobil-Club,Dogs with Jobs
3DD735,D-HJLA,Johanniter Luftrettung,Eurocopter H145,EC45,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
3DD7BB,D-HBYH,ADAC Luftrettung,Eurocopter EC135 P1,EC35,Civ,Big Bird,Chopper,Allgemeiner Deutscher Automobil-Club,Dogs with Jobs
