$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category
01006D,SU-AXN,Gov of Egypt,Dassault Falcon 20 E5B,FA20,Gov,Maritime Patrol,High Endurance,Twin Engine,Maritime Patrol
010070,SU-BGM,Government of Egypt,Gulfstream G-IV,GLF4,Gov,Utility,Long Range,Twin Engine,Business Jet
01008E,SU-BPE,Gov of Egypt,Gulfstream G400,GLF4,Gov,Utility,Long Range,Twin Engine,Business Jet
01008F,SU-BPF,Gov of Egypt,Gulfstream G400,GLF4,Gov,Utility,Long Range,Twin Engine,Business Jet
010137,SU-BRF,Gov of Egypt,Cessna Citation Sovereign,C680,Gov,Utility,Long Range,Twin Engine,Business Jet
010148,SU-BRG,Government of Egypt,Cessna Citation Sovereign,C680,Gov,Utility,Long Range,Twin Engine,Business Jet
0101D0,SU-BTU,Government of Egypt,Dassault Falcon 7X,FA7X,Gov,Utility,Long Range,Jet,Business Jet
0101D1,SU-BTV,Government of Egypt,Dassault Falcon 7X,FA7X,Gov,Utility,Long Range,Jet,Business Jet
0101D2,SU-BTW,Gov of Egypt,Dassault Falcon 8X,FA8X,Gov,Utility,Long Range,Jet,Business Jet
0101D3,SU-BTT,Government of Egypt,Dassault Falcon 7X,FA7X,Gov,Utility,Long Range,Jet,Business Jet
018019,5A-DCN,Gov of Libya,Dassault Falcon 900EX,F900,Gov,Utility,Long Range,Jet,Business Jet
018021,5A-ONE,Gov of Libya,Airbus A340-213,A342,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
018030,5A-UAA,Gov of Libya,Bombardier Challenger 300,CL30,Gov,Utility,Long Range,Twin Engine,Business Jet
018098,5A-POL,Libyan Government,Ilyushin IL-76TD,IL76,Gov,Strategic Transport,Heavy Lift,Rear Ramp,Strategic Airlift
0200CC,CN-MVI,Gov of Morocco,Boeing 737-BBJ,B737,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
0200E6,CN-ATM,Royal Moroccan Air Force,Bombardier CL-415 T,CL2T,Gov,Utility,Amphibious,Twin Turboprop,Special Mission
0200EE,CN-ATN,Royal Moroccan Air Force,Bombardier CL-415 T,CL2T,Gov,Utility,Amphibious,Twin Turboprop,Special Mission
020107,CN-ATO,Royal Moroccan Air Force,Bombardier CL-415 T,CL2T,Gov,Utility,Amphibious,Twin Turboprop,Special Mission
020109,CN-ATP,Royal Moroccan Air Force,Bombardier CL-415 T,CL2T,Gov,Utility,Amphibious,Twin Turboprop,Special Mission
02010A,CN-ATQ,Royal Moroccan Air Force,Bombardier CL-415 T,CL2T,Gov,Utility,Amphibious,Twin Turboprop,Special Mission
02010F,CN-MMS,Royal Moroccan Government,AgustaWestland AW.139,A139,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
020130,CN-MBH,Royal Moroccan Air Force,Boeing 747-BBJ,B748,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
02A1CE,TS-IOO,Government of Tunisia,Boeing 737-BBJ,B737,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
030012,OK1,Botswana Defence Force,Bombardier Global Express XRS,GLEX,Gov,Utility,Long Range,Twin Engine,Business Jet
032007,9U-BKB,Government of Burundi,Gulfstream G600,GLF6,Gov,Utility,Long Range,Jet,Business Jet
034002,TJ-AAW,Gov of Cameroon,Grumman GIII,GLF3,Gov,Utility,Long Range,Twin Engine,Business Jet
0360F8,TN-AJN,Gov of The Republic of Congo,Dassault Falcon 50,FA50,Gov,Utility,Long Range,Jet,Business Jet
036BC1,TN-ELS,Gov of The Republic of Congo,Dassault Falcon 7X,FA7X,Gov,Utility,Long Range,Jet,Business Jet
038613,TU-VAS,Gov of the Ivory Coast,Airbus ACJ319-133X,A319,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
03E003,TR-LEX,Gov of Gabon,Dassault Falcon 900EX,F900,Gov,Utility,Long Range,Jet,Business Jet
03E004,TR-KSP,Gov of Gabon,Gulfstream G-IV SP,GLF4,Gov,Utility,Long Range,Twin Engine,Business Jet
03E015,TR-KGM,Gov of Gabon,Gulfstream G-IV,GLF4,Gov,Utility,Long Range,Twin Engine,Business Jet
04000E,ET-ALJ,United Nations,Boeing 767-ER,B763,Gov,Utility,Long Range,Twin Engine,Passenger - Widebody
042001,3C-ONM,Equatorial Guinea,Dassault Falcon 900B,F900,Gov,Utility,Long Range,Jet,Business Jet
042003,3C-LGE,Guinea Ecuatorial Airlines,Dassault Falcon 50,FA50,Gov,Utility,Long Range,Jet,Business Jet
04200A,3C-EGE,Equatorial Guinea,Boeing 737-BBJ,B737,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
042088,3C-QQH,Equatorial Guinea,Embraer ERJ-145 EP,E145,Gov,Utility,Multi-Role,Twin Engine,Regional Passenger
042819,3C-LLU,Guinea Ecuatorial Airlines,Boeing 767-ER,B763,Gov,Utility,Long Range,Twin Engine,Passenger - Widebody
0428DD,3C-LLX,Equatorial Guinea,Gulfstream G500,GLF5,Gov,Utility,Long Range,Jet,Business Jet
044037,9G-EXE,Government of Ghana,Dassault Falcon 900EX,F900,Gov,Utility,Long Range,Jet,Business Jet
04C063,5Y-BVZ,United Nations,Embraer ERJ-135LR,E135,Gov,Utility,Multi-Role,Twin Engine,Regional Passenger
04C0C8,5Y-DRS,Gov of Kenya,Cessna 208B Caravan,C208,Gov,Utility,Multi-Role,Single Engine,Utility
04C1E3,5Y-CRZ,United Nations,Embraer ERJ-145LR,E145,Gov,Utility,Multi-Role,Twin Engine,Regional Passenger
05C05A,TZ-001,Government of Mali,Boeing 727,B722,Gov,Utility,Multi-Role,Jet,Passenger - Narrowbody
05C075,TZ-PRM,Government of Mali,Boeing 737-BBJ,B737,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
0600CB,MP-CG-3,Mauritius Coast Guard,Dornier Do 228-101,D228,Gov,Maritime Patrol,STOL,Twin Turboprop,Utility
062F2E,5U-GRN,Gov of Niger,Boeing 737-BBJ,B737,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
064051,5N-FGT,Nigerian Air Force,Boeing 737-BBJ,B737,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
064057,5N-RSG,Rivers State Government,Embraer Legacy 600,E35L,Gov,Utility,Long Range,Twin Engine,Business Jet
06407E,5N-RSN,Rivers State Government,AgustaWestland AW.139,A139,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
0640F0,5N-FGU,Nigerian Air Force,Dassault Falcon 7X,FA7X,Gov,Utility,Long Range,Jet,Business Jet
0640F1,5N-FGV,Nigerian Air Force,Dassault Falcon 7X,FA7X,Gov,Utility,Long Range,Jet,Business Jet
06804E,5X-UGF,Government of Uganda,Gulfstream G550,GLF5,Gov,Utility,Long Range,Jet,Business Jet
06A001,A7-HHK,Qatar Amiri Flight,Airbus A340-211,A342,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
06A00F,A7AAG,Gov of Qatar,Airbus A320-232,A320,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
06A014,A7-HHJ,Qatar Amiri Flight,Airbus ACJ319-133X,A319,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
06A01C,A7HJJ,Qatar Amiri Flight,Airbus A330-202,A332,Gov,Utility,Long Range,Twin Engine,Passenger - Widebody
06A021,A7-HHH,Qatar Amiri Flight,Airbus A340-541,A345,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
06A037,A7-AAM,Qatar Amiri Flight,Bombardier Global 6000,GLEX,Gov,Utility,Long Range,Twin Engine,Business Jet
06A038,A7-HHM,Qatar Amiri Flight,Airbus A330-202,A332,Gov,Utility,Long Range,Twin Engine,Passenger - Widebody
06A05A,A7-AAH,Qatar Amiri Flight,Airbus A340-313X,A343,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
06A05B,A7AFE,Qatar Amiri Flight,Airbus A310-308,A310,Gov,Refueling,Aerial Refueling,Twin Engine,Tanker
06A0A2,A7-HHE,Qatar Amiri Flight,Boeing 747-BBJ,B748,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
06A0A3,A7-MED,Qatar Amiri Flight,Airbus ACJ319-133LR,A319,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
06A0A4,A7-MBK,Qatar Amiri Flight,Airbus ACJ320-232X,A320,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
06A0D6,A7-MHH,Qatar Amiri Flight,Airbus ACJ319-115X,A319,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
06A0D8,A7-CEE,Qatar Executive,Bombardier Global 5000,GL5T,Gov,Utility,Long Range,Twin Engine,Business Jet
06A131,A7-CEF,Qatar Executive,Bombardier Global Express XRS,GLEX,Gov,Utility,Long Range,Twin Engine,Business Jet
06A133,A7-CEI,Qatar Executive,Bombardier Global 5000,GL5T,Gov,Utility,Long Range,Twin Engine,Business Jet
06A18D,A7-HSJ,Qatar Amiri Flight,Airbus ACJ320-232SL,A320,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
06A1CE,A7-CGI,Qatar Executive,Gulfstream G650,GLF6,Gov,Utility,Long Range,Jet,Business Jet
06A1D1,A7-CGM,Qatar Executive,Gulfstream G650,GLF6,Gov,Utility,Long Range,Jet,Business Jet
06A1E4,A7-HBJ,Qatar Amiri Flight,Boeing 747-BBJ,B748,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
06A1F0,A7-TAA,Qatar Executive,Bombardier Global 6000,GLEX,Gov,Utility,Long Range,Twin Engine,Business Jet
06A2C3,A7-HHF,Qatar Amiri Flight,Boeing 747-BBJ,B748,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
06E01A,9XR-OG,Government of Rwanda,Mil Mi-17-1V,MI8,Gov,Tactical Transport,Medium Lift,Rotorcraft,Helicopter - Transport
070ED4,6V-ONE,Government of Senegal,Airbus ACJ319-115X,A319,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
0741FA,SY-011,Seychelles Coast Guard,Dornier Do 228-101,D228,Gov,Maritime Patrol,STOL,Twin Turboprop,Utility
07A201,3DC-SDF,The Kingdom of Eswatini,Airbus A340-313X,A343,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
07C001,ST-PSA,Gov of Sudan,Dassault Falcon 900,F900,Gov,Utility,Long Range,Jet,Business Jet
07C005,ST-PSR,Gov of Sudan,Dassault Falcon 50,FA50,Gov,Utility,Long Range,Jet,Business Jet
07C034,ST-PRB,Gov of Sudan,Antonov An-74,AN72,Gov,Tactical Transport,STOL,Twin Engine,Tactical Airlift
08000F,5H-ONE,Government of Tanzania,Gulfstream G550,GLF5,Gov,Utility,Long Range,Jet,Business Jet
084002,TT-ABD,Gov of Chad,Boeing 737-BBJ,B737,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
084006,TT-ABE,Gov of Chad,ATR 42-300,AT43,Gov,Utility,Multi-Role,Twin Turboprop,Regional Passenger
08400F,TT-DCO,Gov of Chad,Mil Mi-17,MI8,Gov,Tactical Transport,Medium Lift,Rotorcraft,Helicopter - Transport
084C00,TT-AAI,Gov of Chad,Grumman GII,GLF2,Gov,Utility,Long Range,Twin Engine,Business Jet
08A081,9J-ONE,Government of Zambia,Bombardier Challenger 604,CL60,Gov,Utility,Long Range,Twin Engine,Business Jet
08CBAB,9Q-CGC,Gov of Democratic Republic of Congo,Gulfstream G-IV,GLF4,Gov,Utility,Long Range,Twin Engine,Business Jet
08CBC8,9S-CBA,Gov of Democratic Republic of Congo,Boeing 727,B722,Gov,Utility,Multi-Role,Jet,Passenger - Narrowbody
08CBCB,9Q-CDC,Gov of Democratic Republic of Congo,Boeing 727,B721,Gov,Utility,Multi-Role,Jet,Passenger - Narrowbody
090088,D2-ANG,Gov of Angola,Bombardier Global 6000,GLEX,Gov,Utility,Long Range,Twin Engine,Business Jet
0900AE,D2-EEA,Gov of Angola,DHC-8-402,DH8D,Gov,Utility,Multi-Role,Twin Turboprop,Regional Passenger
0900B5,D2-EEB,Gov of Angola,DHC-8-402Q,DH8D,Gov,Utility,Multi-Role,Twin Turboprop,Regional Passenger
09A01A,C5-RTG,Gov of Gambia,Ilyushin IL-62M,IL62,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
09A01B,C5-GAF,Gov of Gambia,Boeing 727,B721,Gov,Utility,Multi-Role,Jet,Passenger - Narrowbody
09A01E,C5-AFT,Government of the Gambia,Canadair Challenger 601,CL60,Gov,Utility,Long Range,Twin Engine,Business Jet
09A027,C5-GOG,Gov of Gambia,Boeing 727,B721,Gov,Utility,Multi-Role,Jet,Passenger - Narrowbody
09A042,C5NBB,Gov of Gambia,Canadair Challenger 601,CL60,Gov,Utility,Long Range,Twin Engine,Business Jet
09C008,XT-BFA,Gov of Burkina Faso,Boeing 727,B722,Gov,Utility,Multi-Role,Jet,Passenger - Narrowbody
0A4005,7T-VPR,Gov of Algeria,Gulfstream G-IV SP,GLF4,Gov,Utility,Long Range,Twin Engine,Business Jet
0A4006,7T-VPS,Gov of Algeria,Gulfstream G-IV SP,GLF4,Gov,Utility,Long Range,Twin Engine,Business Jet
0A4009,7T-VPC,Gov of Algeria,Gulfstream G-IV SP,GLF4,Gov,Utility,Long Range,Twin Engine,Business Jet
0A400A,7T-VPM,Gov of Algeria,Gulfstream G-IV SP,GLF4,Gov,Utility,Long Range,Twin Engine,Business Jet
0A400B,7T-VPG,Gov of Algeria,Gulfstream G500,GLF5,Gov,Utility,Long Range,Jet,Business Jet
0A402D,7T-VPP,Gov of Algeria,Airbus A340-541,A345,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
0AC3A8,FAC0001,Colombian Aerospace Force,Boeing 737-BBJ,B737,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
0ACA78,FAC1219,Colombian Aerospace Force,Boeing 737NG-732,B737,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
0BAFA1,FAH-001,Honduran Air Force,Embraer Legacy 600,E35L,Gov,Utility,Long Range,Twin Engine,Business Jet
0C204E,HP-1A,Gov of Panama,Embraer Legacy 600,E35L,Gov,Utility,Long Range,Twin Engine,Business Jet
0C20EA,AN-401,Panamanian Coastguard,B350 Super King Air,B350,Gov,Maritime Patrol,Multi-Role,Twin Turboprop,Utility
0D01DC,XC-JEF,Mexican State Government,Bell 407,B407,Gov,Utility,Light Lift,Rotorcraft,Helicopter - Utility
0D0334,XC-GDT,State Gov of Tamaulipas,Cessna Citation Encore,C560,Gov,Utility,Multi-Role,Twin Engine,Business Jet
0D035B,XC-HHJ,State Gov of Chiapas,Learjet 35A,LJ35,Gov,Utility,Long Range,Twin Engine,Business Jet
0D0373,XC-GDC,State Gov of Chihuahua,Cessna Citation CJ3,C25B,Gov,Utility,Multi-Role,Twin Engine,Business Jet
0D04FB,XC-DGO,Government of Durango,Learjet 35A,LJ35,Gov,Utility,Long Range,Twin Engine,Business Jet
0D06B2,XC-TJN,State Gov of Veracruz,Learjet 40XR,LJ40,Gov,Utility,Long Range,Twin Engine,Business Jet
0D0795,XC-MEX,Government of Mexico,Boeing 787-BBJ,B788,Gov,Utility,Long Range,Twin Engine,Passenger - Widebody
0D0A70,XC-LPC,Mexican State Gov,Bell 429 GlobalRanger,B429,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
0D0A97,XC-MTA,Tamaulipas State Government,Robinson R44,R44,Gov,Utility,Light Lift,Rotorcraft,Helicopter - Utility
0D0BDC,XC-LLW,Mexican State Government,Bell 407,B407,Gov,Utility,Light Lift,Rotorcraft,Helicopter - Utility
0D0C40,XC-MED,Government of the State of Yucatan,Bell 429 GlobalRanger,B429,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
0D0CE2,XC-HEX,Mexican State Government,Bell 206B Jet Ranger,B06,Gov,Utility,Light Lift,Rotorcraft,Helicopter - Utility
0D8032,207,Venezuelan Air Force,Boeing 737,B732,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
0D8034,YV2165,Venezuelan Air Force,Dassault Falcon 50,FA50,Gov,Utility,Long Range,Jet,Business Jet
0D809F,YV2040,Petroleos de Venezuela,Dassault Falcon 900B,F900,Gov,Utility,Long Range,Jet,Business Jet
0D80A4,YV1129,Venezuela Government,Dassault Falcon 50,FA50,Gov,Utility,Long Range,Jet,Business Jet
0D80AE,YV1004,Conviasa,Airbus A340-211,A342,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
0D80E9,YV2485,Petroleos de Venezuela,Dassault Falcon 900EX,F900,Gov,Utility,Long Range,Jet,Business Jet
0D80EC,YV2486,Petroleos de Venezuela,Dassault Falcon 900EX,F900,Gov,Utility,Long Range,Jet,Business Jet
0D80ED,YVO157,Gov of Venezuela,Beechjet 400,BE40,Gov,Training,Basic Trainer,Jet,Trainer
0D80EE,YV1128,Petroleos de Venezuela,Dassault Falcon 50,FA50,Gov,Utility,Long Range,Jet,Business Jet
0D80FF,YV2565,Petroleos de Venezuela,Learjet 45,LJ45,Gov,Utility,Long Range,Twin Engine,Business Jet
0D8100,YV2567,Petroleos de Venezuela,Learjet 45XR,LJ45,Gov,Utility,Long Range,Twin Engine,Business Jet
0D8106,YV1118,Petroleos de Venezuela,Learjet 45,LJ45,Gov,Utility,Long Range,Twin Engine,Business Jet
0D8163,YV2716,Petroleos de Venezuela,Learjet 45,LJ45,Gov,Utility,Long Range,Twin Engine,Business Jet
0D8167,YV2726,Petroleos de Venezuela,Dassault Falcon 900B,F900,Gov,Utility,Long Range,Jet,Business Jet
0D8169,YV2734,Petroleos de Venezuela,Learjet 45,LJ45,Gov,Utility,Long Range,Twin Engine,Business Jet
0D8173,YV2738,Petroleos de Venezuela,Learjet 45,LJ45,Gov,Utility,Long Range,Twin Engine,Business Jet
0D8181,YV2763,Petroleos de Venezuela,Beechcraft 1900D,B190,Gov,Utility,Multi-Role,Twin Turboprop,Regional Passenger
0D819B,YV2865,Petroleos de Venezuela,Beechcraft 1900D,B190,Gov,Utility,Multi-Role,Twin Turboprop,Regional Passenger
0D82E8,YV3360,Petroleos de Venezuela,Dassault Falcon 2000EX,F2TH,Gov,Utility,Long Range,Twin Engine,Business Jet
0D8373,YV2984,Venezuelan Government,Airbus ACJ319-133X,A319,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
140759,RA-01881,Moscow Government,MBB-Kawasaki BK 117 C-1,BK17,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
14F114,RA-61716,Russia Special Flight Detachment,Antonov An-148 100EA,A148,Gov,Utility,Multi-Role,Twin Engine,Regional Passenger
14F118,RA-61720,Russia Special Flight Detachment,Antonov An-148 100EA,A148,Gov,Utility,Multi-Role,Twin Engine,Regional Passenger
14FA3A,RA-64508,Russia Special Flight Detachment,Tupolev Tu-204-300,T204,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
14FC05,RA-64517,Russia Special Flight Detachment,Tupolev Tu-214PU,T204,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
14FC08,RA-64520,Russia Special Flight Detachment,Tupolev Tu-214PU,T204,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
14FC0A,RA-64522,Russia Special Flight Detachment,Tupolev Tu-214SUS,T204,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
14FC0B,RA-64523,Russian FSB,Tupolev Tu-214VPU,T204,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
14FC0C,RA-64524,Russia Special Flight Detachment,Tupolev Tu-214SUS,T204,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
14FC10,RA-64528,Rossiya Special Flight Squadron,Tupolev Tu-214SR,T204,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
150171,RA-65905,Russia Special Flight Detachment,Tupolev Tu-134A-3,T134,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
150177,RA-65911,Russia Special Flight Detachment,Tupolev Tu-134A-3,T134,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
151950,RF-72016,Russian FSB,Antonov An-72,AN72,Gov,Tactical Transport,STOL,Twin Engine,Tactical Airlift
152A60,RA-76384,Ceiba Cargo,Ilyushin IL-76TD-90VD,IL76,Gov,Strategic Transport,Heavy Lift,Rear Ramp,Strategic Airlift
15770C,RA-96012,Russia Special Flight Detachment,Ilyushin IL-96-300,IL96,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
15770E,RA-96014,Russia Special Flight Detachment,Ilyushin IL-96-300,IL96,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
157710,RA-96016,Russia Special Flight Detachment,Ilyushin IL-96-300PU,IL96,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
157711,RA-96017,Russia Special Flight Detachment,Ilyushin IL-96-300,IL96,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
157712,RA-96018,Russia Special Flight Detachment,Ilyushin Il-96-300PU,IL96,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
157713,RA-96019,Russia Special Flight Detachment,Ilyushin Il-96-300PU,IL96,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
157714,RA-96020,Russia Special Flight Detachment,Ilyushin Il-96-300PU,IL96,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
157715,RA-96021,Russia Special Flight Detachment,Ilyushin Il-96-300PU,IL96,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
157716,RA-96022,Russia Special Flight Detachment,Ilyushin Il-96-300PU,IL96,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
157717,RA-96023,Russia Special Flight Detachment,Ilyushin Il-96-300PU,IL96,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
157718,RA-96024,Russia Special Flight Detachment,Ilyushin Il-96-300PU,IL96,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
157719,RA-96025,Russia Special Flight Detachment,Ilyushin Il-96-300PU,IL96,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
157766,RA-96102,Russia Special Flight Detachment,Ilyushin IL-96-VVIP,IL96,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
201001,V5-NAM,Government of Namibia,Dassault Falcon 900B,F900,Gov,Utility,Long Range,Jet,Business Jet
201002,V5-NAG,Government of Namibia,Learjet 31A,LJ31,Gov,Utility,Long Range,Twin Engine,Business Jet
20103F,V5-GON,Government of Namibia,Dassault Falcon 7X,FA7X,Gov,Utility,Long Range,Jet,Business Jet
30023D,I-DPCD,Italian Protezione Civile,Bombardier CL-415 T,CL2T,Gov,Utility,Amphibious,Twin Turboprop,Special Mission
30023E,I-DPCE,Italian Protezione Civile,Bombardier CL-415 T,CL2T,Gov,Utility,Amphibious,Twin Turboprop,Special Mission
30023F,I-DPCO,Italian Protezione Civile,Bombardier CL-415 T,CL2T,Gov,Utility,Amphibious,Twin Turboprop,Special Mission
300240,I-DPCP,Italian Protezione Civile,Bombardier CL-415 T,CL2T,Gov,Utility,Amphibious,Twin Turboprop,Special Mission
300241,I-DPCQ,Italian Protezione Civile,Bombardier CL-415 T,CL2T,Gov,Utility,Amphibious,Twin Turboprop,Special Mission
300242,I-DPCT,Italian Protezione Civile,Bombardier CL-415 T,CL2T,Gov,Utility,Amphibious,Twin Turboprop,Special Mission
300243,I-DPCU,Italian Protezione Civile,Bombardier CL-415 T,CL2T,Gov,Utility,Amphibious,Twin Turboprop,Special Mission
300244,I-DPCV,Italian Protezione Civile,Bombardier CL-415 T,CL2T,Gov,Utility,Amphibious,Twin Turboprop,Special Mission
300245,I-DPCW,Italian Protezione Civile,Bombardier CL-415 T,CL2T,Gov,Utility,Amphibious,Twin Turboprop,Special Mission
300248,I-DPCZ,Italian Protezione Civile,Bombardier CL-415 T,CL2T,Gov,Utility,Amphibious,Twin Turboprop,Special Mission
30024A,I-DPCF,Italian Protezione Civile,Bombardier CL-415 T,CL2T,Gov,Utility,Amphibious,Twin Turboprop,Special Mission
30024B,I-DPCG,Italian Protezione Civile,Bombardier CL-415 T,CL2T,Gov,Utility,Amphibious,Twin Turboprop,Special Mission
